SampleID,SampleRowID,StationCode,SampleDate,SampleTime,MethodCode,GearID,GearConditionCode,SampleAltered,WeatherCode,VegetationRank,MicrocystisVisualRank,YSI Handheld #,WaterTemperature,Secchi,Too Clear For Secchi,Conductivity,SpCnd,DO,pH,Turbidity,Entered By,Checked By,UserName,AgencyCode,s_ColLineage,s_Generation,s_Lineage,DataCorrectionComments
8699,{4D69F9A2-005B-481E-94BC-0872D9668393},AL4,5/15/2019,1:10:00 PM,BSEIN,SEIN50,1,No,RAN,1,,1,19.70,0.18,FALSE,688,766,6.66,7.99,46.10,AC,CS,,,,,,
8700,{5AAC2330-4F0F-490A-BC77-937AE55D55AF},BL5,5/16/2019,10:23:00 AM,BSEIN,SEIN50,2,No,RAN,3,,1,17.10,,FALSE,181,213,13.33,9.03,16.80,AC,JR,,,,,,Corrected SPLT (25) to 35
8701,{225CB163-8531-493C-94DA-F90330FE5C56},STTD,5/17/2019,9:54:00 AM,RSTR,RSTR8,1,No,CLD,1,,1,17.80,0.2,FALSE,630,731,6.21,7.94,43.00,AC,JR,,,,,,
8702,{50C0F616-BF07-4AA3-AF0E-8E088067C8EA},AL1,5/17/2019,1:19:00 PM,BSEIN,SEIN50,1,No,CLD,1,,1,19.50,0.2,FALSE,676,755,7.50,7.97,37.70,AC,JR,,,,,,
8703,{946970FC-530E-44E8-9F6F-F9CAC1229091},AL3,5/17/2019,12:49:00 PM,BSEIN,SEIN50,1,No,CLD,2,,1,20.50,0.22,FALSE,748,819,8.08,8.10,31.20,AC,JR,,,,,,Corrected PKS to PRS
8704,{EF010AFD-A7C5-4EB6-A13F-2855ECD08E00},PCS,5/17/2019,11:42:00 AM,FKTR,FKTR,1,No,CLD,1,,1,17.80,0.2,FALSE,634,735,6.57,7.99,39.90,AC,JR,,,,,,
8705,{E6BD00AC-421C-4C8B-9892-22FD2B57D92C},PCS,5/20/2019,12:46:00 PM,FKTR,FKTR,1,No,CLD,1,,1,17.30,0.19,FALSE,438,518,7.41,7.79,40.90,AC,CS,,,,,,
8706,{834646CF-A0A8-4287-853E-77A14F1995F5},STTD,5/20/2019,11:55:00 AM,RSTR,RSTR8,1,No,CLD,1,,1,16.60,0.21,FALSE,559,666,6.74,7.83,36.10,AC,CS,,,,,,
8707,{91385DF6-6611-4428-89D0-695D44EE02DF},STTD,5/21/2019,10:35:00 AM,RSTR,RSTR8,2,No,CLD,1,,1,16.90,0.19,FALSE,425,503,7.38,7.84,43.60,AC,CS,,,,,,
8708,{ABD393E8-F6FE-4E47-A81B-A54D1686DC0A},PCS,5/22/2019,12:50:00 PM,FKTR,FKTR,1,No,CLD,2,,1,17.90,0.22,FALSE,421,487,7.88,7.93,53.90,AC,CS,,,,,,
8709,{7EF9A548-C836-4601-B682-11BC0D7BFE51},STTD,5/22/2019,10:50:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,16.90,0.23,FALSE,424,502,7.31,7.83,42.90,AC,CS,,,,,,
8710,{C112E1E4-AB05-415B-92F9-D1A3731C6BC1},PCS,5/24/2019,1:42:00 PM,FKTR,FKTR,1,No,CLR,1,,1,20.60,0.16,FALSE,443,484,7.83,7.97,51.60,AC,CS,,,,,,
8711,{C294CDF4-4222-4633-B7C2-E0286CDBF63C},STTD,5/24/2019,11:01:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,19.30,0.25,FALSE,424,476,7.26,7.87,43.10,AC,CS,,,,,,
8712,{824DD0D2-72CD-4205-983A-16A413B2550E},STTD,5/16/2019,11:29:00 AM,RSTR,RSTR8,1,No,RAN,1,,1,18.40,0.17,FALSE,642,734,5.85,7.98,49.60,AC,CS,,,,,,
8713,{98E9B2B7-BABC-40CB-991B-A82D472716F6},PCS,5/23/2019,1:33:00 PM,FKTR,FKTR,1,No,CLR,1,,1,19.50,0.2,FALSE,418,466,7.74,7.93,42.10,AC,CS,,,,,,
8714,{12B29324-3F35-4FC0-AFF5-9F529EA00792},STTD,5/23/2019,9:20:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,17.90,0.24,FALSE,417,482,7.26,7.84,35.70,AC,JR,,,,,,
8715,{85B95544-0D8E-48D3-A8FF-AE0E10CAE079},AL1,5/28/2019,1:33:00 PM,BSEIN,SEIN50,4,No,CLR,2,,1,22.30,0.16,FALSE,551,581,6.44,7.88,37.70,AC,JR,,,,,,
8716,{50EF6A77-9280-4C38-92A1-08D2CB3DF009},AL3,5/28/2019,1:01:00 PM,BSEIN,SEIN50,1,No,CLR,2,,1,22.10,0.21,FALSE,546,578,6.24,7.85,40.30,AC,JR,,,,,,
8717,{1299F66E-C43F-410D-BC40-E184EDDC0055},AL4,5/28/2019,12:25:00 PM,BSEIN,SEIN50,1,No,CLR,2,,1,21.30,0.19,FALSE,533,573,6.20,7.84,39.30,AC,JR,,,,,,
8718,{CA6CFDD3-CF43-4F78-9080-5333937D7551},BL1,5/28/2019,11:54:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,20.80,0.18,FALSE,526,572,6.41,7.83,46.50,AC,JR,,,,,,Corrected LP FL (46) and SHR FL (42)
8719,{05FB3D8F-444F-4541-A729-19A4FFD45B6D},BL2,5/28/2019,11:23:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,20.30,0.15,FALSE,526,578,6.16,7.84,47.50,AC,JR,,,,,,"Corrected SCB FL (29,28)"
8720,{EAE71A33-27EF-4A86-80C4-057A5587C8E9},BL3,5/28/2019,10:45:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,20.50,0.19,FALSE,536,586,6.23,7.87,44.40,AC,JR,,,,,,Corrected SPLT FL (39)
8721,{5152B914-C540-4F36-80C8-A7EB085FF988},BL4,5/28/2019,10:05:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,19.80,0.19,FALSE,527,585,6.11,7.84,47.90,AC,CS,,,,,,
8722,{A22A72B8-6112-4DF2-8AD7-76F972C5B2C1},PCS,5/29/2019,8:58:00 AM,FKTR,FKTR,1,No,CLR,1,,1,20.80,0.21,FALSE,525,571,6.20,7.84,44.40,AC,CS,,,,,,
8723,{DB9D74EC-189E-4728-B45F-64C7F3C95901},STTD,5/29/2019,8:18:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,20.70,0.16,FALSE,526,574,5.62,7.82,48.00,AC,CS,,,,,,
8724,{8490C160-C0FF-4412-B107-3DD9CD98E8E2},PCS,5/30/2019,10:45:00 AM,FKTR,FKTR,1,No,CLR,2,,1,22.00,0.14,FALSE,553,587,6.08,7.86,48.60,AC,CS,,,,,,
8725,{D4F0E0CF-528F-4CA8-8070-990839EBD8B1},STTD,5/30/2019,9:05:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,21.00,0.16,FALSE,534,577,5.93,7.83,53.10,AC,CS,,,,,,
8726,{E545FE23-7C1F-40BA-9058-0983369D80B5},BL5,5/31/2019,9:49:00 AM,BSEIN,SEIN50,4,No,CLR,4,,1,20.00,,FALSE,299,330,12.88,9.01,7.80,AC,CS,,,,,,
8727,{1D8B892C-F284-47B1-84E8-3E5127DBD970},PCS,5/31/2019,12:04:00 PM,FKTR,FKTR,1,No,CLR,1,,1,23.30,0.2,FALSE,581,600,5.96,7.84,44.50,AC,CS,,,,,,
8728,{71DD27DA-883C-4C76-A519-399B24563463},STTD,5/31/2019,10:36:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,22.30,0.17,FALSE,567,598,5.47,7.84,53.60,AC,CS,,,,,,
8729,{4BB8FAE2-FA9F-4850-9A53-71A9B3990227},PCS,6/3/2019,11:14:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.40,0.21,FALSE,572,579,5.24,7.82,38.70,AC,CS,,,,,,
8730,{A23107AD-9C4E-45DA-B4E9-A17621405771},STTD,6/3/2019,10:36:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,23.90,0.23,FALSE,601,614,5.44,7.90,38.40,AC,CS,,,,,,
8731,{E1F5CE6F-565A-4794-B8CA-F14911F9CEC2},PCS,6/4/2019,10:59:00 AM,FKTR,FKTR,1,No,CLR,1,,2,25.30,0.18,FALSE,585,582,4.95,7.84,38.80,AC,CS,,,,,,
8732,{B953551A-57FA-446B-9034-9FAD645FC2D6},STTD,6/4/2019,9:40:00 AM,RSTR,RSTR8,1,No,CLR,2,,2,24.70,0.25,FALSE,582,588,4.74,7.84,24.90,AC,CS,,,,,,
8733,{D6D6EC46-1B5F-4A54-B60B-679C0579E837},STTD,6/5/2019,10:27:00 AM,RSTR,RSTR8,2,No,CLR,3,,1,26.00,0.21,FALSE,606,595,4.40,7.79,36.10,AC,CS,,,,,,
8734,{C0FFDF62-6D62-4362-8422-95F2A2C21E4B},PCS,6/5/2019,8:55:00 AM,FKTR,FKTR,1,No,CLR,2,,1,26.00,0.16,FALSE,588,577,4.54,7.79,33.40,AC,JR,,,,,,Corrected plus count of WHC
8735,{CCA7B17E-049C-41E3-9074-0BF159CB5441},PCS,6/6/2019,11:38:00 AM,FKTR,FKTR,1,No,CLR,1,,1,26.20,0.25,FALSE,606,592,5.34,7.89,31.10,AC,CS,,,,,,
8736,{381BA8B8-064B-45D0-8A29-EC89FF5A59D9},STTD,6/6/2019,10:40:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,25.00,0.3,FALSE,570,570,5.95,8.00,25.10,AC,CS,,,,,,
8737,{10EAB21A-75DC-4B61-9942-5EA00F4FD76F},PCS,6/7/2019,11:38:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.60,0.24,FALSE,612,618,5.39,7.91,42.60,AC,CS,,,,,,
8738,{4EA0C4A6-65E0-44B8-B451-95B102E1F05A},STTD,6/7/2019,10:31:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,24.20,0.17,FALSE,576,585,5.00,7.90,36.70,AC,CS,,,,,,
8739,{CBAAA162-5847-4154-8B5B-DC85E2E5D754},AL1,6/10/2019,11:14:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.80,0.16,FALSE,658,660,5.93,7.90,49.70,AC,CS,,,,,,
8740,{1819C0B0-D3CC-43AE-B02F-06BCA16DA7F1},AL3,6/10/2019,10:48:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.70,0.15,FALSE,682,687,5.67,7.91,51.70,AC,CS,,,,,,
8741,{0BE1D479-F96E-43BE-8EF7-427674E844EE},PCS,6/10/2019,8:50:00 AM,FKTR,FKTR,1,No,CLD,1,,1,22.80,0.13,FALSE,590,615,5.30,7.87,51.50,AC,CS,,,,,,
8742,{45B45BFA-F0DF-4260-A555-962D473A0FA6},AL4,6/10/2019,10:20:00 AM,BSEIN,SEIN50,1,No,CLD,1,,1,23.90,0.2,FALSE,605,617,5.44,7.89,47.10,AC,CS,,,,,,
8743,{AFBA83B0-A239-4A40-A7A1-5623E834FE54},STTD,6/10/2019,9:33:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,23.60,0.23,FALSE,619,637,4.99,7.93,43.80,AC,CS,,,,,,
8744,{4434F2F4-ED94-4959-8102-E143F1F519DB},STTD,6/13/2019,1:27:00 PM,RSTR,RSTR8,1,No,CLR,2,,1,26.00,0.2,FALSE,626,614,5.50,7.99,32.60,AC,JR,,,,,,
8745,{34751294-27EE-4DAB-8FDA-4FC92B0263AD},BL4,6/13/2019,12:27:00 PM,BSEIN,SEIN50,1,No,CLR,2,,1,25.90,0.24,FALSE,643,633,5.27,7.95,32.60,AC,JR,,,,,,
8746,{257FB16A-B011-4BF8-8A30-E0717C7A31CD},BL3,6/13/2019,11:40:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,25.60,0.22,FALSE,652,644,5.44,7.96,39.60,AC,JR,,,,,,Corrected BKS FL 4 to 40
8747,{E0826EA4-572E-4807-A702-5643C949EE7C},BL2,6/13/2019,11:08:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,25.60,0.15,FALSE,673,665,4.96,7.90,63.80,AC,JR,,,,,,Corrected LP FL 51 to 41
8748,{5DDE6141-111C-45D7-B9D2-4952E4313257},PCS,6/13/2019,10:24:00 AM,FKTR,FKTR,1,No,CLR,1,,1,25.40,0.2,FALSE,664,659,6.22,8.01,40.60,AC,JR,,,,,,
8749,{872A1D7F-B737-45D2-AAA3-772CF2D44F6F},BL1,6/13/2019,9:35:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,25.40,0.2,FALSE,664,659,6.22,8.01,40.60,AC,JR,,,,,,Corrected: LP FL 41 to 51
8750,{F0A55EE7-9208-4C50-8CC0-F80F718E1E54},STTD,6/11/2019,10:24:00 AM,RSTR,RSTR8,2,No,CLR,2,,1,25.10,0.19,FALSE,634,633,4.72,7.90,33.70,AC,,,,,,,
8751,{DEA22D5B-DF33-44D2-91F6-5B089C6C6FFF},BL5,6/11/2019,11:15:00 AM,BSEIN,SEIN50,3,No,CLR,3,,1,24.60,0.48,FALSE,283,285,9.33,8.41,14.90,AC,JR,,,,,,
8752,{F30C5FC8-5344-44BB-916B-189F2F1F1933},PCS,6/11/2019,8:43:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.50,0.19,FALSE,648,655,4.59,7.84,41.90,AC,JR,,,,,,
8753,{1A93DE59-C2E8-4FEA-830A-37A8F345B9DC},STTD,6/12/2019,11:29:00 AM,RSTR,RSTR8,2,No,CLR,3,,1,25.90,0.2,FALSE,647,636,4.07,7.86,37.00,AC,JR,,,,,,
8754,{A55550E7-3763-43B2-83DB-03DD70B1F539},PCS,6/12/2019,8:55:00 AM,FKTR,FKTR,1,No,CLD,1,,1,25.80,0.22,FALSE,664,654,4.69,7.85,36.20,AC,JR,,,,,,
8755,{46039DC6-1245-4ECD-9C7C-51E2218DB672},STTD,6/17/2019,11:03:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,21.80,0.29,FALSE,375,399,7.14,8.38,28.60,AC,JR,,,,,,
8756,{A690CE6D-3B8E-4FB4-8A77-31C277E6CFCE},PCS,6/17/2019,9:20:00 AM,FKTR,FKTR,1,No,CLR,1,,1,23.70,0.2,FALSE,684,701,5.66,8.09,41.80,AC,,,,,,,
8757,{F7CF8FDE-1970-4351-96D1-3449921527F3},STTD,6/18/2019,9:28:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,21.80,0.42,FALSE,282,301,7.75,8.63,19.50,AC,,,,,,,
8758,{0717CD22-2234-4DAF-9891-B662816CB5E4},PCS,6/18/2019,8:23:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.30,0.2,FALSE,699,709,4.98,8.02,38.60,AC,JR,,,,,,
8759,{3E129F44-171B-42A2-870D-A0119CC460F1},STTD,6/19/2019,9:45:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,22.30,0.48,FALSE,260,274,7.76,8.60,17.50,AC,JR,,,,,,
8760,{B37F7724-AF8C-4CFC-90C7-0AAC35C44088},PCS,6/19/2019,8:45:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.80,0.21,FALSE,699,702,4.89,8.01,37.10,AC,JR,,,,,,
8761,{6C95B589-CA72-4346-BD7D-E7B69960EE3D},PCS,2/1/2019,11:46:00 AM,FKTR,FKTR,1,No,CLD,1,,2,13.50,0.17,FALSE,414,530,6.10,8.02,52.60,AC,CS,,,,,,
8762,{B2979550-9BA9-4C0A-8BA0-C16151A93F4F},STTD,2/8/2019,3:54:00 PM,RSTR,RSTR8,2,No,CLD,1,,3,9.20,0.13,FALSE,297,426,8.47,7.70,97.80,AC,CS,,,,,,
8763,{74445EF0-BD9A-4B85-85EB-1CA7FDCFEB1A},STTD,2/11/2019,11:00:00 AM,RSTR,RSTR8,1,No,CLR,1,,3,8.80,0.16,FALSE,308,446,8.89,7.64,66.40,AC,CS,,,,,,
8764,{5F23B754-A986-4B0B-A6F4-9479339C4D8A},RD22,4/11/2019,10:48:00 AM,BSEIN,SEIN50,4,No,CLD,1,,1,12.40,0.25,FALSE,106,140,10.37,7.86,35.10,AC,CS,,,,,,
8765,{EC6F5C62-A778-4DEE-A635-FFB1C7534E57},PCS,2/11/2019,4:15:00 PM,FKTR,FKTR,1,No,CLD,1,,3,8.80,0.16,FALSE,312,452,8.98,7.87,65.40,AC,CS,,,,,,
8766,{75AF2CDE-6423-4613-A5D3-48FA26B6BC6A},STTD,2/1/2019,10:38:00 AM,RSTR,RSTR8,1,No,CLD,1,,2,13.40,0.22,FALSE,415,532,6.40,7.90,48.20,AC,CS,,,,,,
8767,{B7136752-334F-4217-8588-F73015BCD7FA},AL4,1/18/2019,12:57:00 PM,BSEIN,SEIN50,2,No,CLD,2,,3,11.40,0.04,FALSE,234,316,8.24,7.62,465.20,AC,CS,,,,,,
8768,{E12343D8-BEB6-4EF0-86FE-2B2AFB218EF8},AL3,1/19/2019,1:36:00 PM,BSEIN,SEIN50,1,No,CLD,1,,3,11.40,0.04,FALSE,236,319,8.06,7.59,450.50,AC,CS,,,,,,
8769,{9E9FEE28-0487-429B-B9E4-CB4AEE395316},PCS,1/31/2019,11:22:00 AM,FKTR,FKTR,1,No,CLR,1,,3,13.20,0.2,FALSE,407,525,6.60,7.63,44.90,AC,CS,,,,,,
8770,{C2E15649-213C-49E6-A214-78516516CAE7},AL1,1/18/2019,2:01:00 PM,BSEIN,SEIN50,2,No,CLD,2,,3,11.70,0.02,FALSE,233,312,7.88,7.68,423.20,AC,CS,,,,,,
8771,{E8F05C08-F511-4CB8-BCFD-87D6028970A2},BL1,1/3/2019,9:21:00 AM,BSEIN,SEIN50,1,No,CLR,1,,3,6.20,0.54,FALSE,419,655,10.08,7.57,14.30,AC,CS,,,,,,
8772,{B963F735-45B1-45B3-AE9D-F19998680027},BL1,12/6/2018,12:16:00 PM,BSEIN,SEIN50,1,No,CLR,1,,1,10.90,0.37,FALSE,423,586,6.93,9.14,28.10,AC,,,,,,,
8773,{ABA55932-4F1F-42B8-B98E-E78A6FD71C38},AL3,6/25/2019,10:20:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,25.70,0.16,FALSE,774,763,7.99,8.35,46.30,AC,CS,,,,,,
8774,{C99B1399-4D0E-4798-A2B5-BCABD90F350E},AL1,6/25/2019,9:25:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,25.60,0.15,FALSE,759,751,8.97,8.48,50.30,AC,,,,,,,
8775,{D7092C73-2336-428F-BF13-56D881F08CB0},STTD,6/25/2019,1:06:00 PM,RSTR,RSTR8,1,No,CLR,1,,1,25.70,0.25,FALSE,412,407,8.11,8.53,27.50,AC,CS,,,,,,
8776,{F01C572B-4A76-42EC-B1D8-C010275FA71C},PCS,6/25/2019,12:00:00 PM,FKTR,FKTR,1,No,CLR,1,,1,25.70,0.15,FALSE,773,763,6.17,8.21,51.20,AC,CS,,,,,,
8777,{0E223BA7-A07E-4326-8D55-2A629B4B94FD},BL1,6/25/2019,11:32:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,25.70,0.15,FALSE,773,763,6.17,8.21,51.20,AC,CS,,,,,,
8778,{F9C2DAC5-64D2-44AE-AF2D-6ADBD978F6E2},AL4,6/25/2019,11:00:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,25.70,0.18,FALSE,783,772,5.46,8.15,42.00,AC,CS,,,,,,
8779,{6AA84797-573F-4064-8078-E6D656A4541D},STTD,6/24/2019,9:46:00 AM,RSTR,RSTR8,1,No,CLD,1,,1,24.90,0.36,FALSE,424,425,8.27,8.46,28.30,AC,CS,,,,,,
8780,{0DD6CF3A-50CD-4149-87C3-91EDEBBBA03D},PCS,6/24/2019,10:30:00 AM,FKTR,FKTR,1,No,CLD,1,,1,25.00,0.15,FALSE,761,761,5.65,8.15,49.70,AC,CS,,,,,,
8781,{842194A0-7DD6-40D0-A8C3-A7B727EF936C},STTD,6/20/2019,10:17:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,22.30,0.33,FALSE,280,295,7.78,8.61,25.20,AC,CS,,,,,,
8782,{9E81B9F9-E63A-488F-BCE1-4AB9D9839E99},PCS,6/20/2019,9:18:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.20,0.21,FALSE,701,712,5.63,8.09,40.60,AC,CS,,,,,,
8783,{FC44F4F0-86B4-4303-AF33-DA4A8308D6DB},STTD,6/21/2019,10:35:00 AM,RSTR,RSTR8,1,No,CLR,2,,1,22.60,0.21,FALSE,315,330,7.23,8.31,28.90,AC,CS,,,,,,
8784,{6DC94A07-8061-4275-9464-3497B5FE9907},PCS,6/21/2019,9:20:00 AM,FKTR,FKTR,1,No,CLR,1,,1,23.30,0.22,FALSE,714,738,5.66,8.09,38.10,AC,CS,,,,,,
8785,{339FDB97-B1D1-4569-93D8-B5ECB1BFC68A},BL2,6/27/2019,10:36:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,22.70,0.16,FALSE,757,791,6.14,8.23,43.20,AC,CS,,,,,,
8786,{B0732B7A-A187-4D13-A696-A6EBEB64DD2C},STTD,6/27/2019,9:50:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,22.70,0.23,FALSE,504,528,6.89,8.31,39.30,AC,CS,,,,,,
8787,{BB730DD5-959B-47B6-AC82-C1F3378AD231},PCS,6/27/2019,11:26:00 AM,FKTR,FKTR,1,No,CLR,1,,1,24.90,0.18,FALSE,777,779,8.72,8.42,50.60,AC,CS,,,,,,
8788,{BBAA82CC-8790-4E06-942E-48FA633D2D85},PCS,6/26/2019,1:44:00 PM,FKTR,FKTR,1,No,CLR,1,,1,24.70,0.16,FALSE,762,766,6.81,8.24,53.70,AC,CS,,,,,,
8789,{2F3905DB-E758-4BA4-9D95-97D194D68C8E},STTD,6/26/2019,12:27:00 PM,RSTR,RSTR8,1,No,CLR,1,,1,24.20,0.21,FALSE,422,429,7.68,8.51,35.70,AC,CS,,,,,,
8790,{0AE77C07-1430-4D79-8E6B-D57A83967E60},BL4,6/26/2019,10:33:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,23.80,0.2,FALSE,564,576,6.70,8.27,39.70,AC,CS,,,,,,
8791,{5DB3930A-EE16-4A00-B18A-93DD008A0906},BL5,6/26/2019,11:30:00 AM,BSEIN,SEIN50,2,No,CLR,3,,1,21.60,0.18,FALSE,201,215,8.38,8.49,50.10,AC,CS,,,,,,
8792,{0308B75C-E221-4BC8-82C8-1FD248640F8D},BL3,6/26/2019,9:50:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,23.50,0.18,FALSE,703,723,6.95,8.29,49.50,AC,CS,,,,,,
8793,{EE410875-299B-4C07-A31E-9CC43C12650F},STTD,6/28/2019,10:26:00 AM,RSTR,RSTR8,1,No,CLR,1,,1,22.90,0.24,FALSE,472,492,6.71,8.29,42.20,AC,CS,,,,,,
8794,{8D016C82-A165-4867-AB07-A1B9AC423203},PCS,6/28/2019,9:12:00 AM,FKTR,FKTR,1,No,CLD,1,,1,23.20,0.22,FALSE,796,824,6.89,8.33,41.50,AC,CS,,,,,,
8796,{079A5D5D-837F-48BA-B64B-10DA9C4B2354},AL1,7/10/2019,12:53:00 PM,BSEIN,SEIN50,1,No,CLR,2,,1,27.70,0.13,FALSE,779,741,,8.81,43.90,JR,AC,,,,,,DO value is too high to enter into database
8797,{9D8B09F1-65D9-4BA7-9FD4-D19EE401898C},AL3,7/10/2019,12:11:00 PM,BSEIN,SEIN50,1,No,CLR,2,,1,27.30,0.2,FALSE,885,848,9.36,8.39,37.60,JR,AC,,,,,,
8798,{1ADC2C8F-F42A-4E2F-90B8-4B634C9CC647},AL4,7/10/2019,11:00:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.00,0.26,FALSE,810,826,6.78,8.23,33.40,JR,,,,,,,
8799,{DCB43F1E-3930-42FB-9353-BCFF355B32A1},BL1,7/10/2019,10:28:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.00,0.17,FALSE,751,766,7.29,8.20,51.40,JR,AC,,,,,,
8800,{21A4E826-6CE0-4DA3-9DAD-964304E3FB2F},BL5,7/10/2019,9:24:00 AM,BSEIN,SEIN50,2,No,CLR,3,,1,21.20,0.43,FALSE,177,190,9.50,8.69,20.20,JR,AC,,,,,,
8801,{A02CC29D-2520-40EE-AD6F-A66800F653B0},BL2,7/12/2019,10:08:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,23.60,0.18,FALSE,641,659,5.60,8.08,42.70,JR,AC,,,,,,Added comment
8802,{E6243CB7-553F-4AEF-86AE-8F03E8CC5672},BL3,7/12/2019,9:37:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,23.80,0.22,FALSE,335,343,7.19,8.14,48.90,JR,AC,,,,,,Fixed DO value.
8803,{819FA93A-65CA-4678-8359-6B0EF910E46A},BL4,7/12/2019,9:05:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,23.60,0.25,FALSE,250,257,7.39,8.34,31.20,JR,AC,,,,,,
8804,{8B73AD1A-B600-48B6-BF50-9A84931C0386},BL3,7/23/2019,8:20:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.40,0.15,FALSE,254,257,7.08,8.13,38.00,AC,JR,,,,,,
8805,{1A2FCF51-393A-40B9-87FB-AD63B1E8AC82},AL4,7/23/2019,9:43:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,23.60,0.23,FALSE,683,702,4.94,8.10,44.60,AC,JR,,,,,,
8806,{9E95B600-EEF7-4DA8-AA4F-220825CD258F},BL2,7/23/2019,8:40:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.60,0.25,FALSE,475,479,6.14,8.12,44.20,AC,JR,,,,,,
8807,{0BCE9A76-634F-4CD2-A1E0-EDBCF4F15C11},BL1,7/23/2019,9:21:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.50,0.19,FALSE,635,642,6.05,8.23,52.20,AC,JR,,,,,,
8808,{18A75855-7166-4760-B9EA-23A870EE1101},AL1,7/23/2019,10:55:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,26.00,0.19,FALSE,859,843,11.29,8.76,42.10,AC,JR,,,,,,
8809,{E30D7A78-6156-4DC1-AD2B-0F272FFC9B28},AL3,7/23/2019,10:17:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,24.20,0.17,FALSE,819,832,5.73,8.20,48.70,AC,JR,,,,,,
8810,{3B30F14F-BCD3-49A1-A168-B57FA562FB78},BL5,7/26/2019,10:53:00 AM,BSEIN,SEIN50,3,No,CLR,3,,1,23.50,0.75,FALSE,167,172,8.20,8.64,10.20,AC,JR,,,,,,
8811,{9418A569-8FD6-40FD-A4ED-ACA38F44ACA1},BL4,7/26/2019,9:37:00 AM,BSEIN,SEIN50,1,No,CLR,2,,1,25.20,0.27,FALSE,228,227,7.73,8.70,30.30,AC,JR,,,,,,
8812,{55DF3632-CAFF-4AD4-AA96-9C5CABD7BAFA},PCS,,,,,,No,,,,,,,FALSE,,,,,,,,,,,,,
8813,{FF255D08-11B5-4812-B1D4-7C0DAC20528C},BL3,8/12/2019,11:07:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.70,0.25,FALSE,209,210,7.69,8.20,34.20,CS,AC,,,,,,
8814,{468EEED6-C2B5-490E-8D45-0437717AFBC5},BL2,8/12/2019,10:32:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,23.90,0.16,FALSE,285,291,6.56,7.90,54.20,CS,AC,,,,,,"3 TFS fl changed. 39,39,36 changed to 29,29,26"
8815,{9EDD4599-935E-4BC5-AD44-C2FF09300B87},BL1,8/12/2019,10:00:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.80,0.21,FALSE,482,484,7.00,8.04,46.10,cs,AC,,,,,,
8816,{1E1124D1-EA19-4436-B8F9-243673985A68},AL4,8/12/2019,9:35:00 AM,BSEIN,SEIN50,1,No,CLR,1,,1,24.50,0.19,FALSE,459,463,6.50,7.98,45.30,CS,AC,,,,,,
