"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours","RevCounter","TotalRevs","CommentRevs"
8139,NA,NA,NA,NA,"Check",23.8666666666667,35547,164,""
8134,NA,NA,NA,NA,"Pull",23.95,35731,184,""
8142,NA,NA,NA,NA,"Set",0,35732,0,""
8145,NA,NA,NA,NA,"Check",24.3333333333333,35746,14,""
8146,NA,NA,NA,NA,"Check",24.3,35751,5,""
8148,NA,NA,NA,NA,"Check",24.5666666666667,35757,6,""
8159,NA,NA,NA,NA,"Pull",23.3166666666667,35766,9,""
8161,NA,NA,NA,NA,"Set",0,35772,0,""
8162,NA,NA,NA,NA,"Check",22.6333333333333,35811,39,""
8164,NA,NA,NA,NA,"Check",22.9166666666667,35926,115,""
8167,NA,NA,NA,NA,"Pull",26.25,36275,349,""
8168,NA,NA,NA,NA,"Set",0,36276,0,""
8171,NA,NA,NA,NA,"Check",24.0666666666667,36280,4,""
8177,NA,NA,NA,NA,"Check",24.8833333333333,36284,4,""
8181,NA,NA,NA,NA,"Check",24.3166666666667,36287,3,""
8184,NA,NA,NA,NA,"Pull",23.0833333333333,36292,5,""
8196,NA,NA,NA,NA,"Set",0,36295,0,""
8194,NA,NA,NA,NA,"Check",25.3333333333333,36338,43,""
8192,NA,NA,NA,NA,"Check",22.9666666666667,36380,42,""
8190,NA,NA,NA,NA,"Pull",25.0666666666667,36478,98,""
8187,NA,NA,NA,NA,"Set",0,36481,0,""
8198,NA,NA,NA,NA,"Check",24.4666666666667,36555,74,""
8203,NA,NA,NA,NA,"Check",23.05,36562,7,""
8217,NA,NA,NA,NA,"Check",26.35,36570,8,""
8204,NA,NA,NA,NA,"Pull",21.7333333333333,36578,8,""
8218,NA,NA,NA,NA,"Set",0,36583,0,""
8200,NA,NA,NA,NA,"Check",25.1666666666667,36673,90,""
8202,NA,NA,NA,NA,"Check",23.25,36725,52,""
8220,NA,NA,NA,NA,"Check",24.0666666666667,36743,18,""
8222,NA,NA,NA,NA,"Pull",23.85,36791,48,""
8237,NA,NA,NA,NA,"Set",0,36795,0,""
8232,NA,NA,NA,NA,"Check",20.6,36806,11,""
8233,NA,NA,NA,NA,"Check",23.65,36828,22,""
8234,NA,NA,NA,NA,"Check",27.1833333333333,36954,126,""
8235,NA,NA,NA,NA,"Pull",25.3666666666667,37024,70,""
8390,NA,NA,NA,NA,"Set",0,37039,0,""
8426,NA,NA,NA,NA,"Check",25.05,38418,1379,""
8409,NA,NA,NA,NA,"Check",26.4833333333333,39121,703,""
8423,NA,NA,NA,NA,"Set",0,39576,0,""
8410,NA,NA,NA,NA,"Check",25.3333333333333,40727,1151,""
8419,NA,NA,NA,NA,"Check",22.15,41498,771,""
8417,NA,NA,NA,NA,"Pull",25.7833333333333,42550,1052,""
8433,NA,NA,NA,NA,"Set",0,42567,0,""
8413,NA,NA,NA,NA,"Check",25.6333333333333,47842,5275,""
8414,NA,NA,NA,NA,"Check",25.3333333333333,53986,6144,""
8411,NA,NA,NA,NA,"Pull",20.1833333333333,57595,3609,""
8415,NA,NA,NA,NA,"Set",0,57612,0,""
8412,NA,NA,NA,NA,"Check",27.4666666666667,63716,6104,""
8407,NA,NA,NA,NA,"Check",26.4333333333333,69139,5423,""
8470,NA,NA,NA,NA,"Check",18.5833333333333,73036,3897,""
8766,NA,NA,NA,NA,"Pull",24.3166666666667,76348,3312,""
8434,NA,NA,NA,NA,"Set",0,76357,0,""
8446,NA,NA,NA,NA,"Check",24.5833333333333,78809,2452,""
8445,NA,NA,NA,NA,"Check",22.8,79785,976,""
8444,NA,NA,NA,NA,"Check",26.45,84853,5068,""
8762,NA,NA,NA,NA,"Pull",26.65,86117,1264,""
8763,NA,NA,NA,NA,"Set",0,86159,0,""
8531,NA,NA,NA,NA,"Check",25.1,92065,5906,""
8533,NA,NA,NA,NA,"Check",23.1166666666667,96975,4910,""
8539,NA,NA,NA,NA,"Pull",24.1166666666667,101577,4602,""
8552,NA,NA,NA,NA,"Set",0,101609,0,""
8553,NA,NA,NA,NA,"Check",0.833333333333333,101994,385,""
8554,NA,NA,NA,NA,"Pull",1.83333333333333,102800,806,""
8556,NA,NA,NA,NA,"Set",0,102854,0,""
8555,NA,NA,NA,NA,"Check",1,103368,514,""
8557,NA,NA,NA,NA,"Pull",2,104425,1057,""
8559,NA,NA,NA,NA,"Set",0,104548,0,""
8560,NA,NA,NA,NA,"Pull",22.5333333333333,110066,5518,""
8580,NA,NA,NA,NA,"Set",0,110080,0,""
8579,NA,NA,NA,NA,"Pull",2,110951,871,""
8582,NA,NA,NA,NA,"Set",0,111045,0,""
8588,NA,NA,NA,NA,"Set",0,111201,0,""
8587,NA,NA,NA,NA,"Check",1.51666666666667,111712,511,""
8480,NA,NA,NA,NA,"Pull",2.85,112711,999,""
8447,NA,NA,NA,NA,"Set",0,112784,0,""
8593,NA,NA,NA,NA,"Check",25.35,123870,11086,""
8595,NA,NA,NA,NA,"Check",25.4666666666667,134214,10344,""
8482,NA,NA,NA,NA,"Check",23.4833333333333,145592,11378,""
8483,NA,NA,NA,NA,"Pull",25.4166666666667,158614,13022,""
8603,NA,NA,NA,NA,"Set",0,158992,0,""
8487,NA,NA,NA,NA,"Check",24.4833333333333,171079,12087,""
8615,NA,NA,NA,NA,"Check",24.1333333333333,178073,6994,""
8616,NA,NA,NA,NA,"Pull",23.7333333333333,189045,10972,""
8618,NA,NA,NA,NA,"Set",0,189129,0,""
8626,NA,NA,NA,NA,"Set",0,198600,0,""
8497,NA,NA,NA,NA,"Check",21.8166666666667,210292,11692,""
8498,NA,NA,NA,NA,"Pull",24.55,223152,12860,""
8631,NA,NA,NA,NA,"Set",0,226258,0,""
8504,NA,NA,NA,NA,"Check",24.1666666666667,239032,10515,""
8505,NA,NA,NA,NA,"Check",23.3333333333333,249449,10417,""
8510,NA,NA,NA,NA,"Pull",24.1666666666667,260844,11395,""
8606,NA,NA,NA,NA,"Set",0,261450,0,""
8512,NA,NA,NA,NA,"Check",21.6333333333333,267066,5616,""
8514,NA,NA,NA,NA,"Check",24.55,278859,11793,""
8679,NA,NA,NA,NA,"Check",24.7833333333333,290927,12068,""
8513,NA,NA,NA,NA,"Pull",23.6666666666667,302927,12000,""
8650,NA,NA,NA,NA,"Set",0,303279,0,""
8521,NA,NA,NA,NA,"Check",23.8833333333333,311920,8641,""
8522,NA,NA,NA,NA,"Pull",25.05,319106,7186,""
8653,NA,NA,NA,NA,"Set",0,320954,0,""
8654,NA,NA,NA,NA,"Pull",1,321097,143,""
8660,NA,NA,NA,NA,"Set",0,321119,0,""
8661,NA,NA,NA,NA,"Pull",1,321196,77,""
8667,NA,NA,NA,NA,"Set",0,321214,0,""
8684,NA,NA,NA,NA,"Pull",1.96666666666667,321470,256,""
8668,NA,NA,NA,NA,"Set",0,321484,0,""
8683,NA,NA,NA,NA,"Pull",1,321608,124,""
8674,NA,NA,NA,NA,"Set",0,321612,0,""
8528,NA,NA,NA,NA,"Pull",1.51666666666667,321787,175,""
8675,NA,NA,NA,NA,"Set",0,321794,0,""
8677,NA,NA,NA,NA,"Pull",1.41666666666667,321907,113,""
8685,NA,NA,NA,NA,"Set",0,321933,0,""
8687,NA,NA,NA,NA,"Check",21.2166666666667,322182,249,""
8529,NA,NA,NA,NA,"Check",24.7666666666667,322686,504,""
8690,NA,NA,NA,NA,"Pull",23.0666666666667,323229,543,""
8692,NA,NA,NA,NA,"Set",0,323233,0,""
8693,NA,NA,NA,NA,"Check",24.5833333333333,323373,140,""
8584,NA,NA,NA,NA,"Check",21.3666666666667,323609,236,""
8712,NA,NA,NA,NA,"Check",24.7,324000,391,""
8701,NA,NA,NA,NA,"Pull",22.4166666666667,324453,453,""
8706,NA,NA,NA,NA,"Set",0,324473,0,""
8707,NA,NA,NA,NA,"Check",22.6666666666667,325643,1170,""
8709,NA,NA,NA,NA,"Check",24.25,327762,2119,""
8714,NA,NA,NA,NA,"Check",22.5,329568,1806,""
8711,NA,NA,NA,NA,"Pull",25.6833333333333,331749,2181,""
8723,NA,NA,NA,NA,"Set",0,331805,0,""
8725,NA,NA,NA,NA,"Check",24.7833333333333,332767,962,""
8728,NA,NA,NA,NA,"Pull",25.5166666666667,333732,965,""
8730,NA,NA,NA,NA,"Set",0,333756,0,""
8732,NA,NA,NA,NA,"Check",23.0666666666667,334642,886,""
8733,NA,NA,NA,NA,"Check",24.7833333333333,335253,611,""
8736,NA,NA,NA,NA,"Check",24.2166666666667,335802,549,""
8738,NA,NA,NA,NA,"Pull",23.85,336269,467,""
8743,NA,NA,NA,NA,"Set",0,336269,0,""
8750,NA,NA,NA,NA,"Check",24.85,336319,50,""
8753,NA,NA,NA,NA,"Check",25.0833333333333,336336,17,""
8744,NA,NA,NA,NA,"Pull",25.9666666666667,336348,12,""
8755,NA,NA,NA,NA,"Set",0,336416,0,""
8757,NA,NA,NA,NA,"Check",22.4166666666667,336685,269,""
8759,NA,NA,NA,NA,"Check",24.2833333333333,337092,407,""
8781,NA,NA,NA,NA,"Check",24.5333333333333,337493,401,""
8783,NA,NA,NA,NA,"Pull",24.3,337955,462,""
8779,NA,NA,NA,NA,"Set",0,337956,0,""
8775,NA,NA,NA,NA,"Check",27.3333333333333,337964,8,""
8789,NA,NA,NA,NA,"Check",23.35,337964,0,""
8786,NA,NA,NA,NA,"Check",21.3833333333333,337969,5,""
8793,NA,NA,NA,NA,"Pull",24.6,337980,11,""
8962,NA,NA,NA,NA,"Set",0,13,0,""
8959,NA,NA,NA,NA,"Check",21.8166666666667,109,96,""
8958,NA,NA,NA,NA,"Check",23.8833333333333,450,341,""
8972,NA,NA,NA,NA,"Check",23.5166666666667,527,77,""
8974,NA,NA,NA,NA,"Pull",24.7833333333333,540,13,""
8968,NA,NA,NA,NA,"Set",0,545,0,""
8976,NA,NA,NA,NA,"Check",24.1,844,299,""
8978,NA,NA,NA,NA,"Check",21.3833333333333,1265,421,""
8980,NA,NA,NA,NA,"Check",24.8333333333333,1599,334,""
8982,NA,NA,NA,NA,"Pull",23.1666666666667,1839,240,""
8984,NA,NA,NA,NA,"Set",0,1840,0,""
8991,NA,NA,NA,NA,"Check",24.7166666666667,2162,322,""
9000,NA,NA,NA,NA,"Check",25.1333333333333,2229,67,""
8998,NA,NA,NA,NA,"Pull",22.0833333333333,2321,92,""
8996,NA,NA,NA,NA,"Set",0,2327,0,""
9003,NA,NA,NA,NA,"Check",24.3666666666667,2856,529,""
9004,NA,NA,NA,NA,"Check",23.7,3322,466,""
9007,NA,NA,NA,NA,"Check",24.5833333333333,3534,212,""
9009,NA,NA,NA,NA,"Pull",23.8166666666667,3553,19,""
9015,NA,NA,NA,NA,"Set",0,3553,0,""
9020,NA,NA,NA,NA,"Check",24.0666666666667,3892,339,""
9022,NA,NA,NA,NA,"Check",25.6,4318,426,""
9025,NA,NA,NA,NA,"Check",22.4833333333333,4577,259,""
9027,NA,NA,NA,NA,"Pull",26.65,4673,96,""
9029,NA,NA,NA,NA,"Set",0,4682,0,""
9031,NA,NA,NA,NA,"Check",23.5666666666667,5309,627,""
9033,NA,NA,NA,NA,"Check",24.0333333333333,5981,672,""
9035,NA,NA,NA,NA,"Check",24.2333333333333,6310,329,""
9037,NA,NA,NA,NA,"Pull",24.1833333333333,6427,117,""
9038,NA,NA,NA,NA,"Set",0,6428,0,""
9040,NA,NA,NA,NA,"Check",25.7,6886,458,""
9049,NA,NA,NA,NA,"Check",22.6,7232,346,""
9056,NA,NA,NA,NA,"Pull",26.0333333333333,7536,304,""
9060,NA,NA,NA,NA,"Set",0,7538,0,""
9062,NA,NA,NA,NA,"Check",24.55,7973,435,""
9063,NA,NA,NA,NA,"Check",23.8833333333333,8224,251,""
9065,NA,NA,NA,NA,"Check",24.1666666666667,8393,169,""
9068,NA,NA,NA,NA,"Pull",23.6666666666667,8612,219,""
9070,NA,NA,NA,NA,"Set",0,8613,0,""
9073,NA,NA,NA,NA,"Check",26.4166666666667,8943,330,""
9054,NA,NA,NA,NA,"Check",22.3333333333333,9168,225,""
9052,NA,NA,NA,NA,"Check",23.6666666666667,9215,47,""
9085,NA,NA,NA,NA,"Pull",25.45,9582,367,""
9084,NA,NA,NA,NA,"Set",0,9594,0,""
9091,NA,NA,NA,NA,"Check",25.4333333333333,10024,430,""
9082,NA,NA,NA,NA,"Check",23.0833333333333,10162,138,""
9080,NA,NA,NA,NA,"Check",24.45,10252,90,""
9078,NA,NA,NA,NA,"Pull",23.9833333333333,10566,314,""
9098,NA,NA,NA,NA,"Set",0,10567,0,""
9093,NA,NA,NA,NA,"Pull",23.95,10913,346,""
9175,NA,NA,NA,NA,"Set",0,NA,NA,""
9176,NA,NA,NA,NA,"Check",23.2333333333333,11235,322,""
9177,NA,NA,NA,NA,"Check",24.5666666666667,11564,329,""
9178,NA,NA,NA,NA,"Check",24.8666666666667,11702,138,""
9179,NA,NA,NA,NA,"Pull",22.0166666666667,11831,129,""
9181,NA,NA,NA,NA,"Set",0,11841,0,""
9182,NA,NA,NA,NA,"Check",24.0666666666667,11944,103,""
9183,NA,NA,NA,NA,"Check",24.4666666666667,12042,98,""
9184,NA,NA,NA,NA,"Check",25.3,12135,93,""
9185,NA,NA,NA,NA,"Pull",23.2333333333333,12186,51,""
9186,NA,NA,NA,NA,"Set",0,12187,0,""
9187,NA,NA,NA,NA,"Check",24.4833333333333,12445,258,""
9188,NA,NA,NA,NA,"Check",22.9333333333333,12592,147,""
9189,NA,NA,NA,NA,"Check",24.9333333333333,12605,13,""
9190,NA,NA,NA,NA,"Pull",23.3333333333333,12625,20,""
9192,NA,NA,NA,NA,"Set",0,12636,0,""
9193,NA,NA,NA,NA,"Pull",24.4333333333333,12967,331,""
9194,NA,NA,NA,NA,"Set",0,13017,0,""
9195,NA,NA,NA,NA,"Pull",24.6333333333333,13177,160,""
9196,NA,NA,NA,NA,"Set",0,13185,0,""
9197,NA,NA,NA,NA,"Check",23.2333333333333,13233,48,""
9198,NA,NA,NA,NA,"Check",23.9333333333333,13527,294,""
9199,NA,NA,NA,NA,"Pull",24.15,13825,298,""
9205,NA,NA,NA,NA,"Set",0,13831,0,""
9206,NA,NA,NA,NA,"Check",20.5833333333333,13848,17,""
9207,NA,NA,NA,NA,"Check",24.1833333333333,13898,50,""
9208,NA,NA,NA,NA,"Check",24.9833333333333,13923,25,""
9209,NA,NA,NA,NA,"Pull",25.3666666666667,13939,16,""
9222,NA,NA,NA,NA,"Set",0,13943,0,""
9223,NA,NA,NA,NA,"Check",24.0166666666667,14266,323,""
9224,NA,NA,NA,NA,"Check",25.1666666666667,14395,129,""
9225,NA,NA,NA,NA,"Pull",23.2,14473,78,""
9239,NA,NA,NA,NA,"Set",0,14476,0,""
9240,NA,NA,NA,NA,"Check",24.0333333333333,14599,123,""
9241,NA,NA,NA,NA,"Check",24.7666666666667,14609,10,""
9242,NA,NA,NA,NA,"Pull",25.2833333333333,14660,51,""
9243,NA,NA,NA,NA,"Set",0,14662,0,""
9244,NA,NA,NA,NA,"Check",25.1833333333333,14749,87,""
9245,NA,NA,NA,NA,"Check",23.0166666666667,14813,64,""
9246,NA,NA,NA,NA,"Pull",24.5833333333333,14891,78,""
9257,NA,NA,NA,NA,"Set",0,14893,0,""
9258,NA,NA,NA,NA,"Check",26.9333333333333,14901,8,""
9259,NA,NA,NA,NA,"Check",21.45,14904,3,""
9260,NA,NA,NA,NA,"Pull",26.3166666666667,14934,30,""
9274,NA,NA,NA,NA,"Set",0,14936,0,""
9275,NA,NA,NA,NA,"Check",22.7333333333333,15030,94,""
9276,NA,NA,NA,NA,"Check",23.25,15166,136,""
9277,NA,NA,NA,NA,"Pull",23.7666666666667,15408,242,""
9278,NA,NA,NA,NA,"Set",0,15411,0,""
9279,NA,NA,NA,NA,"Check",23.5833333333333,15448,37,""
9280,NA,NA,NA,NA,"Check",23.9833333333333,15482,34,""
9281,NA,NA,NA,NA,"Pull",24.4,15493,11,""
9297,NA,NA,NA,NA,"Set",0,15494,0,""
9298,NA,NA,NA,NA,"Check",23.9833333333333,15626,132,""
9299,NA,NA,NA,NA,"Pull",23.8666666666667,15819,193,""
9311,NA,NA,NA,NA,"Set",0,15824,0,""
9312,NA,NA,NA,NA,"Check",21.7,15987,163,""
9313,NA,NA,NA,NA,"Check",24.6333333333333,16325,338,""
9314,NA,NA,NA,NA,"Check",21.8333333333333,16580,255,""
9316,NA,NA,NA,NA,"Set",0,16743,0,""
9317,NA,NA,NA,NA,"Check",23.4833333333333,16915,172,""
9320,NA,NA,NA,NA,"Check",23.3166666666667,17101,186,""
9319,NA,NA,NA,NA,"Pull",24.1,17384,283,""
9327,NA,NA,NA,NA,"Set",0,17390,0,""
9328,NA,NA,NA,NA,"Check",24.2333333333333,17627,237,""
9329,NA,NA,NA,NA,"Pull",22.7666666666667,17824,197,""
9506,NA,NA,NA,NA,"Set",0,17838,0,""
9507,NA,NA,NA,NA,"Check",23.2833333333333,17869,31,""
9508,NA,NA,NA,NA,"Check",24.15,17939,70,""
9509,NA,NA,NA,NA,"Pull",22.4666666666667,18012,73,""
9516,NA,NA,NA,NA,"Set",0,18021,0,""
9517,NA,NA,NA,NA,"Check",22.8833333333333,18026,5,""
9518,NA,NA,NA,NA,"Pull",23.95,18034,8,""
9552,NA,NA,NA,NA,"Set",0,18038,0,""
9553,NA,NA,NA,NA,"Check",23.7333333333333,18057,19,""
9554,NA,NA,NA,NA,"Check",24.0166666666667,18094,37,""
9555,NA,NA,NA,NA,"Pull",24.0333333333333,18126,32,""
9556,NA,NA,NA,NA,"Set",0,18137,0,""
9557,NA,NA,NA,NA,"Check",22.15,18164,27,""
9558,NA,NA,NA,NA,"Check",24.3333333333333,18422,258,""
9559,NA,NA,NA,NA,"Check",23.6833333333333,18594,172,""
9560,NA,NA,NA,NA,"Pull",48.25,18862,268,""
9571,NA,NA,NA,NA,"Set",0,18866,0,""
9572,NA,NA,NA,NA,"Check",23.5,18889,23,""
9573,NA,NA,NA,NA,"Check",24.2,19434,545,""
9574,NA,NA,NA,NA,"Check",25.3666666666667,19820,386,""
9575,NA,NA,NA,NA,"Pull",22.7333333333333,19893,73,""
9576,NA,NA,NA,NA,"Set",0,19902,0,""
9577,NA,NA,NA,NA,"Check",21.8833333333333,19997,95,""
9578,NA,NA,NA,NA,"Check",23.9,20007,10,""
9579,NA,NA,NA,NA,"Check",25.05,20017,10,""
9580,NA,NA,NA,NA,"Pull",23.0666666666667,20047,30,""
9586,NA,NA,NA,NA,"Set",0,20053,0,""
9588,NA,NA,NA,NA,"Check",23.65,20525,472,""
9589,NA,NA,NA,NA,"Check",23.8166666666667,20862,337,""
9590,NA,NA,NA,NA,"Check",23.85,21289,427,""
9591,NA,NA,NA,NA,"Pull",24.75,21619,330,""
9596,NA,NA,NA,NA,"Set",0,21625,0,""
9597,NA,NA,NA,NA,"Check",22.95,21779,154,""
9598,NA,NA,NA,NA,"Check",24.9833333333333,22123,344,""
9599,NA,NA,NA,NA,"Pull",23.3166666666667,22414,291,""
9613,NA,NA,NA,NA,"Set",0,22423,0,""
9614,NA,NA,NA,NA,"Check",25.8333333333333,22481,58,""
9615,NA,NA,NA,NA,"Check",22.2666666666667,22585,104,""
9616,NA,NA,NA,NA,"Check",24.2333333333333,22634,49,""
9617,NA,NA,NA,NA,"Pull",23.4333333333333,22780,146,""
9631,NA,NA,NA,NA,"Set",0,22793,0,""
9632,NA,NA,NA,NA,"Check",21.9,23050,257,""
9633,NA,NA,NA,NA,"Check",23.9166666666667,23298,248,""
9634,NA,NA,NA,NA,"Check",24.2833333333333,23518,220,""
9635,NA,NA,NA,NA,"Pull",23.5333333333333,23768,250,""
9643,NA,NA,NA,NA,"Set",0,23772,0,""
9644,NA,NA,NA,NA,"Check",22.1333333333333,23817,45,""
9645,NA,NA,NA,NA,"Check",23.7666666666667,23971,154,""
9646,NA,NA,NA,NA,"Check",24.0833333333333,24021,50,""
9647,NA,NA,NA,NA,"Pull",23.8666666666667,24266,245,""
9660,NA,NA,NA,NA,"Set",0,24272,0,""
9661,NA,NA,NA,NA,"Check",24.1166666666667,24704,432,""
9662,NA,NA,NA,NA,"Pull",24.0833333333333,25165,461,""
9675,NA,NA,NA,NA,"Set",0,25174,0,""
9684,NA,NA,NA,NA,"Check",20.3166666666667,25314,140,""
9685,NA,NA,NA,NA,"Check",23.6666666666667,25763,449,""
9686,NA,NA,NA,NA,"Pull",24.95,26118,355,""
9687,NA,NA,NA,NA,"Set",0,26120,0,""
9688,NA,NA,NA,NA,"Check",24.1,26306,186,""
9689,NA,NA,NA,NA,"Check",23.45,26507,201,""
9690,NA,NA,NA,NA,"Check",24.9666666666667,26805,298,""
9691,NA,NA,NA,NA,"Pull",23.8166666666667,27061,256,""
9692,NA,NA,NA,NA,"Set",0,27076,0,""
9693,NA,NA,NA,NA,"Check",20.5833333333333,27222,146,""
9694,NA,NA,NA,NA,"Check",25.0166666666667,27667,445,""
9695,NA,NA,NA,NA,"Check",23.2666666666667,28038,371,""
9696,NA,NA,NA,NA,"Pull",24.0666666666667,28255,217,""
9697,NA,NA,NA,NA,"Set",0,28256,0,""
9698,NA,NA,NA,NA,"Check",23.6333333333333,28446,190,""
9699,NA,NA,NA,NA,"Check",24.05,28721,275,""
9700,NA,NA,NA,NA,"Check",23.7166666666667,28847,126,""
9701,NA,NA,NA,NA,"Pull",23.9666666666667,29136,289,""
9702,NA,NA,NA,NA,"Set",0,29144,0,""
9703,NA,NA,NA,NA,"Check",23.8833333333333,29485,341,""
9704,NA,NA,NA,NA,"Check",24.3,29899,414,""
9705,NA,NA,NA,NA,"Check",24.45,29958,59,""
9706,NA,NA,NA,NA,"Pull",23.55,30125,167,""
9723,NA,NA,NA,NA,"Set",0,30136,0,""
9724,NA,NA,NA,NA,"Check",22.9666666666667,30261,125,""
9726,NA,NA,NA,NA,"Check",24.5666666666667,30441,180,""
9725,NA,NA,NA,NA,"Check",23.2666666666667,30557,116,""
9727,NA,NA,NA,NA,"Pull",24.3166666666667,30754,197,""
9728,NA,NA,NA,NA,"Set",0,30760,0,""
9729,NA,NA,NA,NA,"Check",24.7666666666667,30984,224,""
9730,NA,NA,NA,NA,"Check",26.4166666666667,31379,395,""
9731,NA,NA,NA,NA,"Pull",23.9666666666667,31655,276,""
9732,NA,NA,NA,NA,"Set",0,31661,0,""
9733,NA,NA,NA,NA,"Check",26.6333333333333,31765,104,""
9734,NA,NA,NA,NA,"Check",21.3833333333333,31850,85,""
9735,NA,NA,NA,NA,"Check",23.65,31863,13,""
9736,NA,NA,NA,NA,"Pull",23.8833333333333,31883,20,""
9737,NA,NA,NA,NA,"Set",0,31892,0,""
9738,NA,NA,NA,NA,"Check",24.7833333333333,32102,210,""
9739,NA,NA,NA,NA,"Check",23.1666666666667,32240,138,""
9740,NA,NA,NA,NA,"Pull",23.4666666666667,32376,136,""
9741,NA,NA,NA,NA,"Set",0,32384,0,""
9742,NA,NA,NA,NA,"Check",20.6,32527,143,""
9743,NA,NA,NA,NA,"Check",24.2666666666667,32566,39,""
9744,NA,NA,NA,NA,"Check",23.3333333333333,32584,18,""
9745,NA,NA,NA,NA,"Pull",23.6166666666667,32594,10,""
9772,NA,NA,NA,NA,"Set",0,32612,0,""
9773,NA,NA,NA,NA,"Check",20.25,32858,246,""
9774,NA,NA,NA,NA,"Check",24.0833333333333,32960,102,""
9775,NA,NA,NA,NA,"Check",25.4166666666667,32976,16,""
9776,NA,NA,NA,NA,"Pull",22.6,32984,8,""
9798,NA,NA,NA,NA,"Set",0,33000,0,""
9799,NA,NA,NA,NA,"Check",22.1666666666667,33063,63,""
9800,NA,NA,NA,NA,"Check",23.9166666666667,33227,164,""
9801,NA,NA,NA,NA,"Pull",24.95,33380,153,""
9974,NA,NA,NA,NA,"Set",0,33546,0,""
9975,NA,NA,NA,NA,"Pull",0.5,33758,212,""
9994,NA,NA,NA,NA,"Set",0,33844,0,""
9995,NA,NA,NA,NA,"Check",1.06666666666667,34455,611,""
9996,NA,NA,NA,NA,"Pull",2,35600,1145,""
9997,NA,NA,NA,NA,"Set",0,35726,0,""
9998,NA,NA,NA,NA,"Pull",2.5,37048,1322,""
9999,NA,NA,NA,NA,"Set",0,37229,0,""
10000,NA,NA,NA,NA,"Check",2.2,38218,989,""
10001,NA,NA,NA,NA,"Check",23.1666666666667,47509,9291,""
10002,NA,NA,NA,NA,"Pull",23.5,52833,5324,""
10015,NA,NA,NA,NA,"Set",0,52905,0,""
10016,NA,NA,NA,NA,"Check",23.3,57933,5028,""
10017,NA,NA,NA,NA,"Check",23.4333333333333,59874,1941,""
10018,NA,NA,NA,NA,"Check",24.0666666666667,61616,1742,""
10019,NA,NA,NA,NA,"Pull",24.5666666666667,61895,279,""
10028,NA,NA,NA,NA,"Set",0,61904,0,""
10029,NA,NA,NA,NA,"Check",24.6333333333333,62162,258,""
10030,NA,NA,NA,NA,"Check",23.9333333333333,62745,583,""
10031,NA,NA,NA,NA,"Check",23.4333333333333,62888,143,""
10032,NA,NA,NA,NA,"Pull",25.15,63129,241,""
10041,NA,NA,NA,NA,"Set",0,63138,0,""
10042,NA,NA,NA,NA,"Check",21.6666666666667,63165,27,""
10043,NA,NA,NA,NA,"Check",23.45,63211,46,""
10044,NA,NA,NA,NA,"Check",23.4666666666667,63721,510,""
10045,NA,NA,NA,NA,"Pull",25.4166666666667,63821,100,""
10053,NA,NA,NA,NA,"Set",0,63824,0,""
10054,NA,NA,NA,NA,"Check",24.7333333333333,64364,540,""
10055,NA,NA,NA,NA,"Check",23.6166666666667,64768,404,""
10056,NA,NA,NA,NA,"Pull",23.2333333333333,64988,220,""
10057,NA,NA,NA,NA,"Set",0,64988,0,""
10058,NA,NA,NA,NA,"Check",24.6333333333333,65342,354,""
10059,NA,NA,NA,NA,"Check",23.7833333333333,66483,1141,""
10060,NA,NA,NA,NA,"Check",24.4333333333333,68592,2109,""
10061,NA,NA,NA,NA,"Pull",23.7666666666667,68721,129,""
10062,NA,NA,NA,NA,"Set",0,68730,0,""
10063,NA,NA,NA,NA,"Check",22.3833333333333,69054,324,""
10064,NA,NA,NA,NA,"Check",24.9166666666667,69305,251,""
10065,NA,NA,NA,NA,"Check",23.3,69437,132,""
10066,NA,NA,NA,NA,"Pull",24.5833333333333,70216,779,""
10092,NA,NA,NA,NA,"Set",0,70351,0,""
10093,NA,NA,NA,NA,"Pull",1.21666666666667,71035,684,""
10094,NA,NA,NA,NA,"Set",0,71139,0,""
10095,NA,NA,NA,NA,"Pull",1.53333333333333,71940,801,""
10096,NA,NA,NA,NA,"Set",0,72058,0,""
10097,NA,NA,NA,NA,"Pull",1.8,73185,1127,""
10098,NA,NA,NA,NA,"Set",0,73220,0,""
10099,NA,NA,NA,NA,"Pull",3.06666666666667,74782,1562,""
10104,NA,NA,NA,NA,"Set",0,74853,0,""
10105,NA,NA,NA,NA,"Check",3.55,76683,1830,""
10106,NA,NA,NA,NA,"Check",21,86443,9760,""
10107,NA,NA,NA,NA,"Pull",24.4,97067,10624,""
10138,NA,NA,NA,NA,"Set",0,97380,0,""
10139,NA,NA,NA,NA,"Check",4.61666666666667,98332,952,""
10140,NA,NA,NA,NA,"Check",20.15,103049,4717,""
10141,NA,NA,NA,NA,"Pull",26.6166666666667,107314,4265,""
10148,NA,NA,NA,NA,"Set",0,107331,0,""
10149,NA,NA,NA,NA,"Check",19.4833333333333,109039,1708,""
10150,NA,NA,NA,NA,"Check",23.9666666666667,111103,2064,""
10151,NA,NA,NA,NA,"Check",24.7166666666667,112968,1865,""
10152,NA,NA,NA,NA,"Pull",23.2833333333333,114639,1671,""
10153,NA,NA,NA,NA,"Set",0,114654,0,""
10154,NA,NA,NA,NA,"Check",24.5333333333333,115548,894,""
