"SalmGeneticRowID","FishGenID","GeneticID","Probability1","GeneticID2","Probability2","Comments_Salmon","Comments_SalmonDataUsage","RunID"
2525,"2023Ad_plus-F_200","Fall",0.9993,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2526,"2023Ad_plus-F_201","Fall",0.9991,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2527,"2023Ad_plus-F_202","Fall",0.9982,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2528,"2023Ad_plus-F_203","Fall",0.9992,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2529,"2023Ad_plus-F_204","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2530,"2023Ad_plus-F_205","Fall",0.9779,"LateFall",0.0221,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2531,"2023Ad_plus-F_206","Fall",0.9992,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2532,"2023Ad_plus-F_207","Fall",0.8994,"LateFall",0.1006,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2533,"2023Ad_plus-F_208","Fall",0.9992,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2534,"2023Ad_plus-F_209","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2535,"2023Ad_plus-F_210","Fall",0.9981,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2536,"2023Ad_plus-F_211","Fall",0.9115,"LateFall",0.0704,"3rd Best Estimate S; Probability 0.0181","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2537,"2023Ad_plus-F_212","Fall",0.8956,"LateFall",0.0524,"3rd Best Estimate S; Probability 0.052","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2538,"2023Ad_plus-F_213","Fall",0.993,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2539,"2023Ad_plus-F_214","Fall",0.9943,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2540,"2023Ad_plus-F_215","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2541,"2023Ad_plus-F_216","Fall",0.9819,"Spring",0.0181,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2542,"2023Ad_plus-F_217","Fall",0.9922,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2543,"2023Ad_plus-F_218","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2544,"2023Ad_plus-F_219","Fall",0.9051,"LateFall",0.0948,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2545,"2023Ad_plus-F_220","Fall",0.9982,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2546,"2023Ad_plus-F_221","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2547,"2023Ad_plus-F_222","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2548,"2023Ad_plus-F_223","Fall",0.9959,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2549,"2023Ad_plus-F_224","Fall",0.9997,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2550,"2023Ad_plus-F_225","Fall",0.9995,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2551,"2023Ad_plus-F_226","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2552,"2023Ad_plus-F_227","Fall",0.9661,"LateFall",0.0338,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2553,"2023Ad_plus-F_228","Fall",0.9993,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2554,"2023Ad_plus-F_229","Fall",0.9988,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2555,"2023Ad_plus-F_230","Fall",0.9766,"Spring",0.0139,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2556,"2023Ad_plus-F_231","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2557,"2023Ad_plus-F_232","Fall",0.9859,"LateFall",0.0141,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2558,"2023Ad_plus-F_233","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2559,"2023Ad_plus-F_234","Fall",0.9961,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2560,"2023Ad_plus-F_235","Fall",0.9582,"Spring",0.0405,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2561,"2023Ad_plus-F_236","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2562,"2023Ad_plus-F_237","Fall",0.9996,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2563,"2023Ad_plus-F_238","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2564,"2023Ad_plus-F_239","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2565,"2023Ad_plus-F_240","Fall",0.9992,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2566,"2023Ad_plus-F_241","Fall",0.9564,"LateFall",0.0252,"3rd Best Estimate S; Probability 0.0184","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2567,"2023Ad_plus-F_242","Fall",0.9988,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2568,"2023Ad_plus-F_243","Fall",0.989,"LateFall",0.0109,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2569,"2023Ad_plus-F_244","Fall",0.9919,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2570,"2023Ad_plus-F_245","Fall",1,"n/p",0,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2571,"2023Ad_plus-F_246","Spring",0.9908,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2572,"2023Ad_plus-F_247","LateFall",0.937,"Fall",0.063,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2573,"2023Ad_plus-F_248","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2574,"2023Ad_plus-F_249","Spring",0.7785,"Fall",0.2214,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2575,"2023Ad_plus-F_250","Fall",0.9974,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2576,"2023Ad_plus-F_251","n/p",0,"n/p",0,NA,"Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2577,"2023Ad_plus-F_252","Fall",0.9925,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2578,"2023Ad_plus-F_253","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2579,"2023Ad_plus-F_254","Fall",0.9802,"Spring",0.0162,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2580,"2023Ad_plus-F_255","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2581,"2023Ad_plus-F_256","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2582,"2023Ad_plus-F_257","Fall",0.6756,"LateFall",0.3244,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2583,"2023Ad_plus-F_258","Fall",0.992,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2584,"2023Ad_plus-F_259","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2585,"2023Ad_plus-F_260","Spring",0.9485,"Fall",0.0514,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2586,"2023Ad_plus-F_261","Fall",0.8969,"LateFall",0.103,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2587,"2023Ad_plus-F_262","Fall",0.9554,"Spring",0.0363,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2588,"2023Ad_plus-F_263","Fall",0.5529,"Spring",0.4469,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2589,"2023Ad_plus-F_264","Fall",0.8914,"LateFall",0.1086,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2590,"2023Ad_plus-F_265","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2591,"2023Ad_plus-F_266","Fall",0.7516,"LateFall",0.2225,"3rd Best Estimate S; Probability 0.0259","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2592,"2023Ad_plus-F_267","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2593,"2023Ad_plus-F_268","Fall",0.9976,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2594,"2023Ad_plus-F_269","Spring",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2595,"2023Ad_plus-F_270","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2596,"2023Ad_plus-F_271","Fall",0.9989,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2597,"2023Ad_plus-F_272","Fall",0.9968,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2598,"2023Ad_plus-F_273","Fall",0.9981,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2599,"2023Ad_plus-F_274","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2600,"2023Ad_plus-F_275","Fall",0.9904,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2601,"2023Ad_plus-F_276","Fall",0.986,"LateFall",0.014,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2602,"2023Ad_plus-F_277","Fall",0.9992,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2603,"2023Ad_plus-F_278","Fall",0.9922,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2604,"2023Ad_plus-F_279","Fall",0.9572,"Spring",0.0227,"3rd Best Estimate LF; Probability 0.0201","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2605,"2023Ad_plus-F_280","Fall",0.9735,"LateFall",0.0264,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2606,"2023Ad_plus-F_281","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2607,"2023Ad_plus-F_282","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2608,"2023Ad_plus-F_283","Fall",0.9987,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2609,"2023Ad_plus-F_284","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2610,"2023Ad_plus-F_285","Fall",0.9916,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2611,"2023Ad_plus-F_286","Fall",0.9947,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2612,"2023Ad_plus-F_287","Fall",0.9991,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2613,"2023Ad_plus-F_288","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2614,"2023Ad_plus-F_289","Fall",0.956,"LateFall",0.027,"3rd Best Estimate S; Probability 0.017","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2615,"2023Ad_plus-F_290","Fall",0.9998,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2616,"2023Ad_plus-F_291","Fall",0.9746,"LateFall",0.0254,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2617,"2023Ad_plus-F_292","LateFall",0.5561,"Fall",0.4312,"3rd Best Estimate S; Probability 0.0127","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2618,"2023Ad_plus-F_293","LateFall",0.5522,"Fall",0.4478,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2619,"2023Ad_plus-F_294","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2620,"2023Ad_plus-F_295","Fall",0.9988,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2621,"2023Ad_plus-F_296","Fall",0.9743,"LateFall",0.0257,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2622,"2023Ad_plus-F_297","Fall",0.9996,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2623,"2023Ad_plus-F_298","Fall",0.9997,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2624,"2023Ad_plus-F_299","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2625,"2023Ad_plus-F_300","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2626,"2023Ad_plus-F_301","Fall",0.9993,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2627,"2023Ad_plus-F_302","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2628,"2023Ad_plus-F_303","Fall",0.9997,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2629,"2023Ad_plus-F_304","Fall",1,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2630,"2023Ad_plus-F_305","Fall",0.9959,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2631,"2023Ad_plus-F_306","Fall",0.9768,"LateFall",0.0121,"3rd Best Estimate S; Probability 0.0111","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2632,"2023Ad_plus-F_307","Fall",0.9975,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2633,"2023Ad_plus-F_308","Fall",0.9999,"n/p",NA,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
2634,"2023Ad_plus-F_309","Fall",0.9492,"LateFall",0.0488,"","Please contact Mariah Meek (mhmeek@msu.edu) if you wish to share or publish any salmonid genetics data",NA
